2023-02-09 00:12:15,153 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 00:12:15,158 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 00:12:15,668 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.5230989456176758s, status True
2023-02-09 00:12:15,670 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 00:12:15,671 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 00:12:15,672 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 00:12:15,673 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 00:12:15,674 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 00:15:02,127 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 00:15:02,130 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 00:15:02,771 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.6495099067687988s, status True
2023-02-09 00:15:02,772 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 00:15:02,773 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 00:15:02,774 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 00:15:02,775 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 00:15:02,776 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 16:04:15,381 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:04:15,392 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:04:16,224 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.8513028621673584s, status True
2023-02-09 16:04:16,226 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:04:16,228 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:04:16,230 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:04:16,232 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:04:16,234 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 16:11:43,468 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:11:43,472 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:11:43,795 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.3328216075897217s, status True
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:11:43,797 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:11:43,797 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-02-09 16:12:40,518 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:12:40,522 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:12:41,137 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.6208090782165527s, status True
2023-02-09 16:12:41,141 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:12:41,142 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:12:41,143 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:12:41,145 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:12:41,146 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-03-17 17:55:10,719 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 17:55:10,724 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 17:55:11,260 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.547173023223877s, status True
2023-03-17 17:55:11,261 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-03-17 17:55:11,261 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-03-17 17:55:11,262 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-03-17 17:55:11,262 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-03-17 17:55:11,263 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-03-17 18:08:53,949 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:08:53,955 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:08:54,541 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.597794771194458s, status True
2023-03-17 18:09:19,306 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:09:19,311 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:09:19,803 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.5024290084838867s, status True
2023-03-17 18:09:50,852 DEBUG eq 36 update_results:: instance 38, method mnw, satisfies eq+po: 0
2023-03-17 18:09:50,853 DEBUG eq 36 update_results:: instance 38, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:50,853 DEBUG eq 36 update_results:: instance 38, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:50,854 DEBUG eq 36 update_results:: instance 38, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:50,855 DEBUG eq 36 update_results:: instance 38, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:50,856 DEBUG eq 36 update_results:: instance 38, method mnw, satisfies ef+po: 0
2023-03-17 18:09:50,857 DEBUG eq 36 update_results:: instance 38, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:50,858 DEBUG eq 36 update_results:: instance 38, method mnw, satisfies efx+po: 1
2023-03-17 18:32:38,569 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:32:38,574 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:32:39,043 INFO eq 158 eq_goods:: done with mnw for instance 39 in 0.4799158573150635s, status True
2023-03-17 18:32:39,044 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies eq: 0
2023-03-17 18:32:39,044 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies eq1: 1
2023-03-17 18:32:39,045 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:39,045 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies eqx: 1
2023-03-17 18:32:39,045 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:39,045 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies ef: 0
2023-03-17 18:32:39,045 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies ef1: 1
2023-03-17 18:32:39,045 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies efx: 1
2023-03-17 18:32:39,046 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies po: 1
2023-03-17 18:32:39,047 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies eq+po: 0
2023-03-17 18:32:39,047 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:39,048 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:39,049 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:39,050 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:39,051 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies ef+po: 0
2023-03-17 18:32:39,051 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:39,052 DEBUG eq 36 update_results:: instance 39, method mnw, satisfies efx+po: 1
2023-03-17 18:32:39,478 INFO eq 158 eq_goods:: done with mnw for instance 40 in 0.4250800609588623s, status True
2023-03-17 18:32:39,479 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies eq: 0
2023-03-17 18:32:39,480 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies eq1: 1
2023-03-17 18:32:39,480 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:39,480 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies eqx: 0
2023-03-17 18:32:39,480 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies dupeqx: 0
2023-03-17 18:32:39,480 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies ef: 0
2023-03-17 18:32:39,480 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies ef1: 1
2023-03-17 18:32:39,480 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies efx: 1
2023-03-17 18:32:39,481 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies po: 1
2023-03-17 18:32:39,482 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies eq+po: 0
2023-03-17 18:32:39,484 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:39,484 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies eqx+po: 0
2023-03-17 18:32:39,485 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:39,486 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:32:39,487 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies ef+po: 0
2023-03-17 18:32:39,488 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:39,489 DEBUG eq 36 update_results:: instance 40, method mnw, satisfies efx+po: 1
2023-03-17 18:32:39,975 INFO eq 158 eq_goods:: done with mnw for instance 41 in 0.4848949909210205s, status True
2023-03-17 18:32:39,976 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies eq: 0
2023-03-17 18:32:39,976 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies eq1: 1
2023-03-17 18:32:39,977 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:39,977 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies eqx: 1
2023-03-17 18:32:39,977 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:39,977 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies ef: 0
2023-03-17 18:32:39,977 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies ef1: 1
2023-03-17 18:32:39,977 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies efx: 1
2023-03-17 18:32:39,978 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies po: 1
2023-03-17 18:32:39,979 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies eq+po: 0
2023-03-17 18:32:39,980 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:39,980 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:39,981 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:39,982 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:39,983 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies ef+po: 0
2023-03-17 18:32:39,984 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:39,985 DEBUG eq 36 update_results:: instance 41, method mnw, satisfies efx+po: 1
2023-03-17 18:32:40,441 INFO eq 158 eq_goods:: done with mnw for instance 42 in 0.45562005043029785s, status True
2023-03-17 18:32:40,442 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies eq: 0
2023-03-17 18:32:40,442 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies eq1: 1
2023-03-17 18:32:40,442 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:40,443 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies eqx: 0
2023-03-17 18:32:40,443 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies dupeqx: 0
2023-03-17 18:32:40,443 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies ef: 0
2023-03-17 18:32:40,443 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies ef1: 1
2023-03-17 18:32:40,443 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies efx: 1
2023-03-17 18:32:40,444 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies po: 1
2023-03-17 18:32:40,444 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies eq+po: 0
2023-03-17 18:32:40,445 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:40,446 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies eqx+po: 0
2023-03-17 18:32:40,447 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:40,448 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:32:40,448 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies ef+po: 0
2023-03-17 18:32:40,449 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:40,450 DEBUG eq 36 update_results:: instance 42, method mnw, satisfies efx+po: 1
2023-03-17 18:32:40,830 INFO eq 158 eq_goods:: done with mnw for instance 43 in 0.3789200782775879s, status True
2023-03-17 18:32:40,831 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies eq: 0
2023-03-17 18:32:40,831 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies eq1: 1
2023-03-17 18:32:40,831 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:40,831 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies eqx: 1
2023-03-17 18:32:40,831 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:40,831 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies ef: 1
2023-03-17 18:32:40,831 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies ef1: 1
2023-03-17 18:32:40,831 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies efx: 1
2023-03-17 18:32:40,832 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies po: 1
2023-03-17 18:32:40,833 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies eq+po: 0
2023-03-17 18:32:40,834 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:40,835 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:40,835 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:40,836 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:40,837 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies ef+po: 1
2023-03-17 18:32:40,838 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:40,839 DEBUG eq 36 update_results:: instance 43, method mnw, satisfies efx+po: 1
2023-03-17 18:32:41,280 INFO eq 158 eq_goods:: done with mnw for instance 44 in 0.44117021560668945s, status True
2023-03-17 18:32:41,282 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies eq: 0
2023-03-17 18:32:41,282 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies eq1: 1
2023-03-17 18:32:41,282 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:41,282 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies eqx: 1
2023-03-17 18:32:41,282 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:41,282 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies ef: 0
2023-03-17 18:32:41,282 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies ef1: 1
2023-03-17 18:32:41,282 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies efx: 1
2023-03-17 18:32:41,283 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies po: 1
2023-03-17 18:32:41,284 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies eq+po: 0
2023-03-17 18:32:41,285 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:41,286 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:41,287 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:41,287 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:41,288 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies ef+po: 0
2023-03-17 18:32:41,289 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:41,290 DEBUG eq 36 update_results:: instance 44, method mnw, satisfies efx+po: 1
2023-03-17 18:32:41,779 INFO eq 158 eq_goods:: done with mnw for instance 45 in 0.4880070686340332s, status True
2023-03-17 18:32:41,780 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies eq: 0
2023-03-17 18:32:41,780 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies eq1: 1
2023-03-17 18:32:41,780 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:41,781 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies eqx: 1
2023-03-17 18:32:41,781 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:41,781 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies ef: 0
2023-03-17 18:32:41,781 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies ef1: 1
2023-03-17 18:32:41,781 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies efx: 1
2023-03-17 18:32:41,782 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies po: 1
2023-03-17 18:32:41,783 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies eq+po: 0
2023-03-17 18:32:41,784 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:41,785 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:41,786 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:41,787 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:41,788 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies ef+po: 0
2023-03-17 18:32:41,789 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:41,790 DEBUG eq 36 update_results:: instance 45, method mnw, satisfies efx+po: 1
2023-03-17 18:32:42,257 INFO eq 158 eq_goods:: done with mnw for instance 46 in 0.4661688804626465s, status True
2023-03-17 18:32:42,258 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies eq: 0
2023-03-17 18:32:42,259 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies eq1: 1
2023-03-17 18:32:42,259 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:42,259 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies eqx: 1
2023-03-17 18:32:42,259 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:42,259 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies ef: 0
2023-03-17 18:32:42,259 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies ef1: 1
2023-03-17 18:32:42,259 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies efx: 1
2023-03-17 18:32:42,260 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies po: 1
2023-03-17 18:32:42,261 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies eq+po: 0
2023-03-17 18:32:42,262 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:42,262 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:42,263 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:42,264 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:42,265 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies ef+po: 0
2023-03-17 18:32:42,266 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:42,266 DEBUG eq 36 update_results:: instance 46, method mnw, satisfies efx+po: 1
2023-03-17 18:32:42,735 INFO eq 158 eq_goods:: done with mnw for instance 47 in 0.46753811836242676s, status True
2023-03-17 18:32:42,736 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies eq: 0
2023-03-17 18:32:42,736 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies eq1: 1
2023-03-17 18:32:42,736 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:42,736 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies eqx: 0
2023-03-17 18:32:42,736 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies dupeqx: 0
2023-03-17 18:32:42,736 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies ef: 0
2023-03-17 18:32:42,736 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies ef1: 1
2023-03-17 18:32:42,736 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies efx: 1
2023-03-17 18:32:42,737 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies po: 1
2023-03-17 18:32:42,738 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies eq+po: 0
2023-03-17 18:32:42,739 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:42,740 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies eqx+po: 0
2023-03-17 18:32:42,740 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:42,741 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:32:42,742 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies ef+po: 0
2023-03-17 18:32:42,743 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:42,743 DEBUG eq 36 update_results:: instance 47, method mnw, satisfies efx+po: 1
2023-03-17 18:32:43,260 INFO eq 158 eq_goods:: done with mnw for instance 48 in 0.5160419940948486s, status True
2023-03-17 18:32:43,261 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies eq: 0
2023-03-17 18:32:43,262 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies eq1: 1
2023-03-17 18:32:43,262 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:43,262 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies eqx: 1
2023-03-17 18:32:43,262 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:43,262 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies ef: 0
2023-03-17 18:32:43,262 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies ef1: 1
2023-03-17 18:32:43,262 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies efx: 1
2023-03-17 18:32:43,263 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies po: 1
2023-03-17 18:32:43,264 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies eq+po: 0
2023-03-17 18:32:43,265 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:43,266 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:43,267 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:43,267 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:43,268 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies ef+po: 0
2023-03-17 18:32:43,269 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:43,270 DEBUG eq 36 update_results:: instance 48, method mnw, satisfies efx+po: 1
2023-03-17 18:32:43,719 INFO eq 158 eq_goods:: done with mnw for instance 49 in 0.44859910011291504s, status True
2023-03-17 18:32:43,720 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies eq: 0
2023-03-17 18:32:43,721 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies eq1: 1
2023-03-17 18:32:43,721 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:43,721 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies eqx: 0
2023-03-17 18:32:43,721 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies dupeqx: 0
2023-03-17 18:32:43,721 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies ef: 0
2023-03-17 18:32:43,721 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies ef1: 1
2023-03-17 18:32:43,721 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies efx: 1
2023-03-17 18:32:43,722 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies po: 1
2023-03-17 18:32:43,723 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies eq+po: 0
2023-03-17 18:32:43,724 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:43,724 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies eqx+po: 0
2023-03-17 18:32:43,725 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:43,726 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:32:43,727 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies ef+po: 0
2023-03-17 18:32:43,728 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:43,728 DEBUG eq 36 update_results:: instance 49, method mnw, satisfies efx+po: 1
2023-03-17 18:32:44,183 INFO eq 158 eq_goods:: done with mnw for instance 50 in 0.4543721675872803s, status True
2023-03-17 18:32:44,184 DEBUG eq 36 update_results:: instance 50, method mnw, satisfies eq: 0
2023-03-17 18:32:44,185 DEBUG eq 36 update_results:: instance 50, method mnw, satisfies eq1: 1
2023-03-17 18:32:44,185 DEBUG eq 36 update_results:: instance 50, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:44,185 DEBUG eq 36 update_results:: instance 50, method mnw, satisfies eqx: 0
2023-03-17 18:32:44,185 DEBUG eq 36 update_results:: instance 50, method mnw, satisfies dupeqx: 0
2023-03-17 18:32:44,185 DEBUG eq 36 update_results:: instance 50, method mnw, satisfies ef: 0
2023-03-17 18:32:44,185 DEBUG eq 36 update_results:: instance 50, method mnw, satisfies ef1: 1
